id,mw,logp,smiles,ic50,unit,canonical,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL2177643,573.62,5.74,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ccc3c2)nn1,302,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2ccc3[nH]ccc3c2)nn1,15.25622461,-6.236864366,15.25622461,0.105326264,0.270767911,573.623,543.383,573.2463932,216,0,0.4162995,-0.361175697,0.4162995,0.361175697,1.166666667,2.023809524,2.80952381,11.37910111,-0.245849972,2.29092E-16,-2.776637249,0.135157051,-2.895991693,2.185534684,-1.072153135,1.60591204,3113.514336,55.5800211,50.17263688,20.17263688,32.2414935,25.97238642,11.07795923,7.875635926,7.875635926,5.109402533,5.109402533,3.265014804,3.265014804,-4.48,2.52586E+14,9.514999649,11.06847952,5.78734199,282.5603797,15.18672635,5.693927995,2.823684157,0,5.907179729,6.176298517,9.694446915,4.681802935,13.17124514,5.098681808,23.34064122,67.25155295,88.30654472,33.87283565,59.17070606,22.49749094,0,29.77069257,0,19.52505032,38.27307899,95.02378347,0,16.94476576,5.309813353,18.85863142,0,0,68.64113794,12.6731582,6.851892117,65.42958272,72.7699775,2.823684157,27.84769069,0,82.08,202.0639889,4.794537184,13.17124514,9.658806205,0,0,0,0,0,10.3120669,41.20492373,296.462999,0,12.45119813,5.79922044,-13.77759653,-2.287861523,-14.68642558,-8.265811072,-30.36238953,0,0.258064516,42,2,8,0,1,1,3,2,5,6,2,11,8,0,1,1,6,5.74252,155.5599,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,5,2,0,0,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL206919,320.39,5.05,COc1ccc(-c2cccc(-c3cc(OC)cc(OC)c3)c2)cc1,10000,nM,COc1ccc(-c2cccc(-c3cc(OC)cc(OC)c3)c2)cc1,8.828644652,-3.33146679,8.828644652,0.823384511,0.658450908,320.388,300.228,320.1412445,122,0,0.12267452,-0.496767818,0.496767818,0.12267452,0.583333333,1.166666667,1.791666667,10.76404779,-0.245535247,1.78673E-16,-2.330201191,1.02184E-16,-2.291805306,1.889418855,-0.944677778,2.566668405,1581.622482,34.01362519,31.72474487,11.72474487,19.80292467,16.22474487,6.224744871,4.168558654,4.168558654,2.737372436,2.737372436,1.721800587,1.721800587,-2.94,684046296.1,4.570589033,7.090056324,3.352820763,170.0804636,14.21058886,17.2485355,0,0,0,0,0,0,0,0,30.21209354,52.46589951,6.042418708,48.5290285,41.62575998,0,0,0,0,0,21.11385738,66.46660578,0,39.50234147,14.21058886,0,17.2485355,0,21.11385738,0,0,27.41517112,66.46660578,0,22.25380597,0,27.69,127.0828046,0,0,0,0,0,0,0,0,4.736862954,36.88889703,172.518076,0,0,0,-3.511267182,-3.281412612,-11.62162949,0,0,-9.85376669,0.142857143,24,0,3,0,0,0,3,0,3,3,0,3,8,0,0,0,3,5.0464,96.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1079113,507.64,4.9,Cc1ccc(-c2ccnc(Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cn1,11000,nM,Cc1ccc(-c2ccnc(Nc3cc(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)ccc3C)n2)cn1,14.15788384,-4.271874477,14.15788384,0.198498439,0.368006468,507.642,474.378,507.2746587,194,0,0.255159162,-0.323844002,0.323844002,0.255159162,1.078947368,1.947368421,2.736842105,10.62488279,-0.245941904,1.91195E-17,-2.776790109,8.16057E-17,-2.895831708,1.438862799,-1.072198277,1.731521559,2818.861862,55.13242734,51.53874346,18.53874346,31.70781999,26.4262601,10.03183291,6.762040935,6.762040935,4.178568498,4.178568498,2.536757722,2.536757722,-4.14,9.86028E+13,7.281481928,11.49810854,6.398874289,269.8013311,15.51953644,0,2.823684157,5.948339281,5.907179729,0,14.67842544,9.967957042,0,0,18.12725612,74.10344507,99.07010494,22.14303067,50.11173658,23.23029156,0,24.75175502,0,20.20064392,43.58289234,95.15425997,0,11.25737949,10.61962671,17.32311183,0,0,63.62220039,6.496859684,13.70378423,69.6723349,72.7699775,2.823684157,11.25737949,0,86.28,197.9154734,4.794537184,0,5.309813353,0,0,0,0,0,14.95193556,45.3171994,274.7409312,0,23.45617172,-0.742044531,-10.23213695,-3.296044694,-14.27319141,-2.220713285,-31.76630536,0,0.266666667,38,2,8,0,1,1,2,2,4,7,2,8,10,0,1,1,5,4.89874,151.6309,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242760,429.42,6.17,O=C(/C(=C\c1ccc(F)c([N+](=O)[O-])c1)SCc1ccc(F)cc1)c1ccc(F)cc1,2500,nM,O=C(/C(=C\c1ccc(F)c([N+](=O)[O-])c1)SCc1ccc(F)cc1)c1ccc(F)cc1,14.45103292,-3.399900715,14.45103292,0.494937642,0.195059079,429.419,415.307,429.064649,152,0,0.304877423,-0.288028759,0.304877423,0.288028759,1.066666667,1.666666667,2.266666667,12.90284395,-0.16395817,0.658435849,-2.327342752,0.722644148,-2.216001043,3.334970774,-0.711314343,2.526713556,1778.371891,33.9088127,28.21410018,15.03059676,20.10944833,14.51807431,8.334570896,5.035035728,5.851532309,3.047085682,3.844853524,1.786195703,2.440234805,-3.39,1113271559,9.612602043,9.405173833,5.355880928,193.419558,0,11.63444168,5.783244946,5.817220841,0,5.687386275,14.90885545,8.780830095,4.390415048,11.76188495,18.12725612,59.47590568,20.0523442,26.27755024,42.07971316,29.28458792,0,0,0,5.704956885,0,115.6280776,0,0,0,18.85863142,0,11.76188495,10.706556,5.704956885,27.56598079,40.67551145,71.3717423,0,6.052071746,0,60.21,145.4266151,28.0801006,0,0,0,0,0,0,0,0,19.19061979,154.728001,-0.494937642,22.31091447,11.43938843,-8.952223411,-7.186226319,-16.7615832,0,0,0,0.045454545,30,0,4,0,0,0,3,0,3,4,0,8,7,0,0,0,3,6.1693,109.4569,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL2375900,399.41,3.33,COc1ccc(C(=O)Nc2ncccn2)cc1Nc1nccc(-c2cccnc2)n1,3.78,nM,COc1ccc(C(=O)Nc2ncccn2)cc1Nc1nccc(-c2cccnc2)n1,13.39299577,-3.370802037,13.39299577,0.003238652,0.507301133,399.414,382.278,399.1443728,148,0,0.257599763,-0.494578493,0.494578493,0.257599763,1.066666667,1.933333333,2.8,11.88034533,-0.243205431,0.535599228,-2.32571717,0.607142034,-2.327893658,2.830932818,-0.942790569,1.992339648,1936.211025,35.44434661,31.44699175,14.44699175,21.67120529,16.1372948,7.742867604,5.000193164,5.000193164,3.158212398,3.158212398,1.941631878,1.941631878,-4.4,6338451932,7.450415512,8.737128864,4.356697364,195.8062133,10.04667631,5.749511833,2.823684157,11.89667856,5.907179729,0,15.08832906,19.93591408,0,0,0,42.29693095,41.99137904,38.98064507,32.91646264,23.49124457,0,24.9198926,0,0,17.65757917,78.7248585,0,17.00689132,15.35648966,17.58406484,5.749511833,0,37.86502479,0,0,30.91936702,73.16140701,2.823684157,11.25737949,0,114.81,126.2609468,4.794537184,0,10.61962671,0,0,0,0,0,24.9198926,28.12192545,140.4778333,0,31.28803094,-0.16235401,-3.54681668,-4.695068577,-6.705098889,-4.202390702,0,-3.370802037,0.047619048,30,2,9,0,0,0,1,3,4,8,2,9,7,0,0,0,4,3.3331,111.5249,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242037,514.35,5.92,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(O)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,20000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(O)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,14.11429041,-3.268814261,14.11429041,0.366020944,0.165892806,514.353,498.225,512.9881703,162,0,0.335178995,-0.502092193,0.502092193,0.335178995,1.15625,1.84375,2.46875,12.90284395,-0.163981802,0.654934907,-2.331180176,0.722644148,-2.217122818,3.231405703,-0.75005887,2.559670163,1915.95515,36.90037653,31.1829161,17.58540922,22.09614154,15.81897886,9.611977128,5.398652879,7.008147729,3.292675497,4.486942473,1.910062215,2.762350885,-3.43,7551096231,10.01316325,10.25285357,5.833713584,217.8887126,10.21761638,0,11.53275678,0,2.862399314,11.65669156,14.90885545,4.794537184,0,11.76188495,46.14203744,47.39106827,24.52506371,31.84100173,43.92062159,51.1838371,2.862399314,0,0,5.704956885,0,108.212586,0,5.749511833,0,5.687386275,5.749511833,27.69182885,28.32467732,5.704956885,10.11431827,51.03350012,75.84446181,0,7.483271403,0,117.74,133.4953363,19.70339264,0,16.23460447,0,0,0,0,0,26.14756028,22.0530191,129.7557812,2.47235167,35.25387677,19.54193478,-9.208017728,-4.618400714,-13.69752599,0,0,0,0.043478261,32,2,7,0,0,0,3,0,3,7,2,9,9,0,0,0,3,5.9183,125.907,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL558708,439.56,5.06,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCCC2)C1,10000,nM,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCCC2)C1,9.430779062,-4.148753314,9.430779062,0.036425477,0.454812985,439.563,410.331,439.2372105,168,0,0.157770289,-0.48889431,0.48889431,0.157770289,1.121212121,1.96969697,2.787878788,10.48773418,-0.188618763,-7.53281E-17,-2.832378288,1.38032E-16,-2.836930001,1.407437368,-1.073065185,1.701402281,2533.693914,47.745676,45.14431627,16.14431627,27.76039068,23.51235026,9.117923066,6.332512869,6.332512869,4.370375035,4.370375035,2.941336245,2.941336245,-3.38,3.57705E+12,5.99427942,8.520649411,3.845680876,234.432028,19.92358931,31.44766734,2.823684157,0,0,0,0,9.967957042,0,0,42.29693095,61.69715937,41.59199287,23.20608544,44.57102813,16.85126421,0,19.43496642,0,44.08646978,18.71343634,72.42148679,0,16.87641482,10.45657993,5.817862778,5.749511833,0,38.44657826,6.558985243,0,74.08352458,66.85803529,2.823684157,22.16030442,0,69.2,168.1292647,2.741517112,0,10.28681662,0,0,0,0,0,9.967957042,41.82951101,252.1134705,0,6.675988169,-0.963041981,-4.852047087,-2.386442528,-18.37903579,-18.78221156,-11.67667973,0,0.333333333,33,2,6,1,1,2,2,2,4,6,1,6,7,1,1,2,6,5.0588,131.0164,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242390,577.25,6.98,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Br)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,10000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Br)c([N+](=O)[O-])c2)SCc2ccc(Br)cc2)cc1,14.10354967,-3.222055002,14.10354967,0.322834008,0.134437942,577.25,562.13,574.9037678,162,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.125,1.78125,2.40625,12.90284395,-0.163970058,0.654934907,-2.331040213,0.777307538,-2.217118094,3.746051442,-0.735531258,2.544236807,1899.12133,36.19326975,30.15263228,19.14112194,21.55813673,15.39558866,10.38983349,5.38351097,7.78600409,3.281718709,5.049804624,1.903512217,3.098831467,-2.75,4478841820,10.91287801,10.71334067,6.151210049,225.4703857,5.108808191,0,5.783244946,0,7.118585932,5.969305288,14.90885545,4.794537184,0,11.76188495,46.14203744,63.32101217,24.52506371,36.31372124,38.81181339,67.113781,1.431199657,0,0,5.704956885,0,112.6853056,0,0,0,5.687386275,0,43.62177275,21.78466947,5.704956885,10.11431827,51.03350012,80.31718133,0,7.483271403,0,97.51,132.218544,19.70339264,0,16.23460447,0,0,0,0,0,36.96869599,20.62181944,122.263262,5.277397736,35.44678257,15.47342595,-8.644426208,-3.347206683,-12.71923531,0,0,0,0.043478261,32,1,6,0,0,0,3,0,3,6,1,9,8,0,0,0,3,6.9752,131.9422,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1242858,471.89,6.24,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccccc2Cl)cc1,10000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccccc2Cl)cc1,14.55138178,-3.293814261,14.55138178,0.41522807,0.180522772,471.893,456.773,471.0343495,162,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.21875,1.90625,2.59375,12.90284395,-0.16397902,0.648334428,-2.324966935,0.722644148,-2.213046996,3.366056771,-0.735531091,2.544236807,1901.12133,36.19326975,30.15263228,16.72505781,21.55813673,15.39558866,9.181801423,5.38351097,6.577972024,3.328964268,4.410205464,1.922800135,2.825633706,-3.49,4478841820,10.41752922,10.21249553,5.598712806,212.2040922,5.108808191,0,5.783244946,5.817220841,1.431199657,11.65669156,14.90885545,4.794537184,4.390415048,11.76188495,47.85545214,41.34864956,25.07497751,31.84100173,43.20222844,46.85483309,1.431199657,0,0,5.704956885,0,114.5797207,0,0,0,10.07780132,0,23.36282484,21.78466947,5.704956885,15.93153911,51.03350012,71.3717423,5.022633314,7.483271403,0,97.51,150.3475636,24.09380768,0,0,0,0,0,0,0,5.108808191,32.22275933,135.7084431,5.636615127,34.67482371,14.32618994,-9.68445227,-5.432722357,-14.86778611,0,0,0,0.043478261,32,1,6,0,0,0,3,0,3,6,1,9,8,0,0,0,3,6.2427,121.5102,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL4242050,486.5,5.93,Cc1ccc2cc(-c3cccc(C(F)(F)F)c3)ncc2c1C#Cc1nn(C(C)C)c2ncnc(N)c12,435,nM,Cc1ccc2cc(-c3cccc(C(F)(F)F)c3)ncc2c1C#Cc1nn(C(C)C)c2ncnc(N)c12,13.94473937,-5.421220901,13.94473937,0.032835023,0.312798136,486.501,465.333,486.1779793,180,0,0.415932179,-0.382944838,0.415932179,0.382944838,1.138888889,2.027777778,2.805555556,11.89826753,-0.247492571,0.266271292,-2.514944989,0.4192,-2.444037715,2.781830237,-1.084051094,1.988578286,2569.129149,43.44434661,38.31717499,17.31717499,25.79936127,19.89744188,9.503014687,6.899810052,6.899810052,4.644835501,4.644835501,3.070053189,3.070053189,-4.45,4.22822E+11,9.207814771,8.644861871,4.110354886,234.1859089,5.719716976,19.18592104,8.470861377,0,0,6.176298517,4.983978521,14.64975998,18.26992695,0,30.09010915,55.5530425,41.04074188,28.98043071,42.03934187,27.62371264,0,24.73242031,0,32.74986734,5.719716976,77.15748035,0,23.09824812,5.719716976,18.98910792,0,0,24.73242031,6.176298517,18.69276076,68.15037174,54.77319788,2.823684157,33.06322935,0,82.51,148.7884398,13.17124514,0,10.40151991,0,0,0,0,0,31.89148601,28.86809672,212.8172107,0,11.00582059,1.447448439,-8.135875054,3.642769934,-12.77255158,-7.574778403,-10.84671126,0,0.185185185,36,2,6,0,0,0,2,3,5,6,1,9,6,0,0,0,5,5.93162,133.0184,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4248365,458.45,5.06,CCn1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,1107,nM,CCn1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,13.82468971,-5.349808739,13.82468971,0.118202478,0.37400325,458.447,441.311,458.1466792,168,0,0.415932179,-0.382944839,0.415932179,0.382944839,1.147058824,2.029411765,2.852941176,12.65484414,-0.247533634,0.580758529,-2.390829823,0.644562849,-2.394427555,3.164078413,-1.063124677,1.88350378,2379.283102,38.44434661,33.31717499,16.31717499,23.3380364,17.39744188,9.003014687,6.413006653,6.413006653,4.351433801,4.351433801,2.867102339,2.867102339,-4.45,44029785055,9.425999026,8.154399409,3.793423915,215.8361426,5.719716976,19.18592104,8.470861377,0,0,6.176298517,4.983978521,14.64975998,18.26992695,0,30.09010915,42.32822548,33.29515776,31.72194782,36.55630764,27.62371264,0,24.73242031,0,19.52505032,5.719716976,77.63644756,0,23.09824812,5.719716976,18.98910792,0,0,24.73242031,12.6731582,11.84086864,44.23410144,60.81561659,2.823684157,33.06322935,0,82.51,136.04259,13.17124514,0,10.40151991,0,0,0,0,0,31.89148601,23.3850625,178.785015,0,11.0960713,2.070041102,-5.952948664,4.021057719,-9.03474924,-7.185384241,-6.71576961,0,0.12,34,2,6,0,0,0,2,3,5,6,1,9,4,0,0,0,5,5.0622,123.5704,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL516110,450.57,2.56,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3cccs3)C4)cc2)CC1,64.57,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4c3CN(C(=O)Cc3cccs3)C4)cc2)CC1,13.8645559,-4.029964925,13.8645559,0.163542454,0.624221404,450.568,424.36,450.1837951,166,0,0.256371075,-0.368966153,0.368966153,0.256371075,1.3125,2.125,2.84375,10.81629375,-0.243565422,7.06648E-17,-2.7590091,1.20664E-16,-2.885142346,1.516898329,-1.039053685,1.645519912,2208.089982,44.96121895,41.40802644,16.22452303,25.82593927,21.31781214,9.239881533,5.778228195,6.594724775,3.754089107,4.366461542,2.348500652,2.793028119,-3.17,4.49979E+11,6.451688019,8.756968549,4.259096124,227.0187293,20.00954255,0,8.641546934,5.907179729,5.907179729,0,14.68078093,0,5.098681808,11.33678588,6.042418708,42.54403485,60.01570219,45.62195061,45.31096387,34.65639439,0,19.99020783,0,19.36664427,43.17298872,63.30860483,0,0,10.20972308,11.50524905,0,11.33678588,64.76783292,24.16118145,0,59.3907207,41.61062666,2.823684157,0,0,84.57,154.0677561,9.589074368,0,21.32840217,0,0,0,0,0,5.098681808,35.7218895,215.5557098,0.163542454,25.11332305,2.182467908,-5.373981492,-5.325437307,-7.906079171,-3.48718352,-27.08902843,0,0.347826087,32,2,8,0,2,2,1,2,3,6,2,9,6,0,1,1,5,2.5602,124.9699,0,0,0,0,0,2,1,0,0,0,2,2,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CHEMBL1241865,548.34,5.03,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)S(=O)(=O)Cc2ccc(Br)cc2)cc1,20000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)S(=O)(=O)Cc2ccc(Br)cc2)cc1,14.59570281,-6.468011569,14.59570281,0.567865472,0.180734609,548.342,533.222,546.9736631,174,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.147058824,1.764705882,2.352941176,13.14496007,-0.163971786,0.65608611,-2.333267812,0.722644148,-2.356753353,3.366056709,-0.735531362,2.699417836,2122.621448,37.98616297,30.96912887,18.37162199,22.33501019,15.72892199,10.59683522,5.784885685,8.197129966,3.531718709,5.225985685,2.104199574,3.357862959,-3.7,9381659355,11.62667647,10.05880132,5.800655924,222.2706619,5.108808191,4.905136514,9.837253136,11.60046579,1.431199657,11.65669156,14.90885545,13.21233417,4.390415048,0,46.14203744,47.39106827,18.82010683,32.6408221,51.62002543,49.25920529,1.431199657,0,0,5.704956885,0,114.0298069,0,0,0,10.07780132,0,15.9299439,30.20246646,15.54221002,15.93153911,51.03350012,75.84446181,0,7.483271403,0,131.65,147.8730179,32.51160467,0,0,0,0,0,0,0,21.03875209,20.62181944,163.4256387,2.718934877,33.6992846,15.19228002,-12.34870673,-6.241949321,-17.8941373,0,0,-6.468011569,0.043478261,34,1,8,0,0,0,3,0,3,7,1,11,8,0,0,0,3,5.0334,125.529,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
